Book ID,Size,Views,Likes,Rating,total_words,readability_flesch,readability_fog,pronoun_ratio,adverb_adj_ratio,slang_ratio,metaphor_pair_count,metaphor_pair_ratio,epithet_density,alliteration_ratio,sarcasm_marker_count,sarcasm_marker_ratio,tonal_ambiguity_score,sarcasm_markers,first_person_count,second_person_count,third_person_count,total_personal_pronouns,first_person_ratio,second_person_ratio,third_person_ratio,dialog_total_words,dialog_words,dialog_ratio
64705,35612,2240,12,0.0053571428571428,5352,53.91587306955984,19.540074540520635,0.0,0.5039494470774092,,0,0.0,0.0,0.0522569769619779,0,0.0,0.0,,69,61,288,418,0.16507177033492823,0.145933014354067,0.6889952153110048,5340,1869,0.35
180509,46909,1200,15,0.0125,7300,55.26960103785325,19.93320342257534,0.0,0.725,,0,0.0,0.0,0.05127502056484782,0,0.0,0.0,,58,64,316,438,0.1324200913242009,0.1461187214611872,0.7214611872146118,7295,1965,0.26936257710760797
230251,62187,1350,18,0.0133333333333333,9855,63.648206079387535,16.97523865787028,0.0,0.8694690265486725,,0,0.0,0.0,0.05481120584652863,1,0.10147133434804667,0.0,смешно,59,57,620,736,0.08016304347826086,0.07744565217391304,0.842391304347826,9853,168,0.017050644473764337
133732,24914,2046,23,0.0112414467253176,3989,60.437678044420466,17.875474307300536,0.0,0.5898058252427184,,0,0.0,0.0,0.046651617757712566,0,0.0,0.0,,50,19,340,409,0.12224938875305623,0.04645476772616137,0.8312958435207825,3988,3,0.0007522567703109327
160569,24947,1507,42,0.0278699402786994,3671,51.79037248541559,20.984903814422452,0.0,0.7098765432098766,,0,0.0,0.0,0.04986376021798365,0,0.0,0.0,,32,29,123,184,0.17391304347826086,0.15760869565217392,0.6684782608695652,3671,801,0.21819667665486245
235922,21887,1431,56,0.0391334730957372,3254,52.46692694458446,20.289485684114528,0.0,0.4975,,0,0.0,0.0,0.05133722717491546,0,0.0,0.0,,54,49,64,167,0.32335329341317365,0.2934131736526946,0.38323353293413176,3254,1533,0.47111247695144437
259292,21376,1046,10,0.0095602294455066,3184,50.98049491642715,20.510572234642822,0.0,0.6938202247191011,,0,0.0,0.0,0.05469977994341402,1,0.314070351758794,0.0,смешно,23,25,98,146,0.15753424657534246,0.17123287671232876,0.6712328767123288,3184,1096,0.3442211055276382
210240,53584,1363,37,0.0271460014673514,7906,54.9236947749248,19.01288002064596,0.0,0.5573580533024334,,0,0.0,0.0,0.05325743200506009,0,0.0,0.0,,67,56,233,356,0.18820224719101122,0.15730337078651685,0.6544943820224719,7906,75,0.009486465975208701
306521,44358,1033,18,0.0174249757986447,6660,53.27848705915568,20.058368626201542,0.0,0.5108834827144686,,0,0.0,0.0,0.05553047404063206,0,0.0,0.0,,90,43,282,415,0.21686746987951808,0.10361445783132531,0.6795180722891566,6646,446,0.06710803490821547
187750,66464,1410,25,0.0177304964539007,10284,62.414046395071665,17.71071399473841,0.0,0.6458519179304193,,0,0.0,0.0,0.0551556420233463,0,0.0,0.0,,163,100,338,601,0.27121464226289516,0.16638935108153077,0.562396006655574,10281,3874,0.37681159420289856
331098,51670,1259,5,0.0039714058776806,7730,53.17647267867943,20.03801674675892,0.0,0.6915422885572139,,0,0.0,0.0,0.05712060236271582,0,0.0,0.0,,77,53,177,307,0.250814332247557,0.17263843648208468,0.5765472312703583,7720,1802,0.233419689119171
249025,21410,1589,22,0.013845185651353,3333,62.444920126067984,17.305564667148584,0.0,0.6970588235294117,,0,0.0,0.0,0.0687481236865806,0,0.0,0.0,,8,6,108,122,0.06557377049180328,0.04918032786885246,0.8852459016393442,3332,13,0.0039015606242496998
277336,38743,1214,7,0.0057660626029654,5953,55.19865596173878,19.948007769857085,0.0,0.6476683937823834,,0,0.0,0.0,0.05342741935483871,0,0.0,0.0,,56,45,267,368,0.15217391304347827,0.12228260869565218,0.7255434782608695,5953,1852,0.311103645220897
